GEOID,FullName,state,county,FIPS
26151,"Sanilac County, Michigan",Michigan,Sanilac,26151
26153,"Schoolcraft County, Michigan",Michigan,Schoolcraft,26153
26155,"Shiawassee County, Michigan",Michigan,Shiawassee,26155
26157,"Tuscola County, Michigan",Michigan,Tuscola,26157
26159,"Van Buren County, Michigan",Michigan,Van Buren,26159
26161,"Washtenaw County, Michigan",Michigan,Washtenaw,26161
26163,"Wayne County, Michigan",Michigan,Wayne,26163
26165,"Wexford County, Michigan",Michigan,Wexford,26165
27001,"Aitkin County, Minnesota",Minnesota,Aitkin,27001
27003,"Anoka County, Minnesota",Minnesota,Anoka,27003
27005,"Becker County, Minnesota",Minnesota,Becker,27005
27007,"Beltrami County, Minnesota",Minnesota,Beltrami,27007
27009,"Benton County, Minnesota",Minnesota,Benton,27009
27011,"Big Stone County, Minnesota",Minnesota,Big Stone,27011
27013,"Blue Earth County, Minnesota",Minnesota,Blue Earth,27013
27015,"Brown County, Minnesota",Minnesota,Brown,27015
27017,"Carlton County, Minnesota",Minnesota,Carlton,27017
27019,"Carver County, Minnesota",Minnesota,Carver,27019
27021,"Cass County, Minnesota",Minnesota,Cass,27021
27023,"Chippewa County, Minnesota",Minnesota,Chippewa,27023
27025,"Chisago County, Minnesota",Minnesota,Chisago,27025
27027,"Clay County, Minnesota",Minnesota,Clay,27027
27029,"Clearwater County, Minnesota",Minnesota,Clearwater,27029
27031,"Cook County, Minnesota",Minnesota,Cook,27031
27033,"Cottonwood County, Minnesota",Minnesota,Cottonwood,27033
27035,"Crow Wing County, Minnesota",Minnesota,Crow Wing,27035
27037,"Dakota County, Minnesota",Minnesota,Dakota,27037
27039,"Dodge County, Minnesota",Minnesota,Dodge,27039
27041,"Douglas County, Minnesota",Minnesota,Douglas,27041
27043,"Faribault County, Minnesota",Minnesota,Faribault,27043
27045,"Fillmore County, Minnesota",Minnesota,Fillmore,27045
27047,"Freeborn County, Minnesota",Minnesota,Freeborn,27047
27049,"Goodhue County, Minnesota",Minnesota,Goodhue,27049
27051,"Grant County, Minnesota",Minnesota,Grant,27051
27053,"Hennepin County, Minnesota",Minnesota,Hennepin,27053
27055,"Houston County, Minnesota",Minnesota,Houston,27055
27057,"Hubbard County, Minnesota",Minnesota,Hubbard,27057
27059,"Isanti County, Minnesota",Minnesota,Isanti,27059
27061,"Itasca County, Minnesota",Minnesota,Itasca,27061
27063,"Jackson County, Minnesota",Minnesota,Jackson,27063
27065,"Kanabec County, Minnesota",Minnesota,Kanabec,27065
27067,"Kandiyohi County, Minnesota",Minnesota,Kandiyohi,27067
27069,"Kittson County, Minnesota",Minnesota,Kittson,27069
27071,"Koochiching County, Minnesota",Minnesota,Koochiching,27071
27073,"Lac qui Parle County, Minnesota",Minnesota,Lac Qui Parle,27073
27075,"Lake County, Minnesota",Minnesota,Lake,27075
27077,"Lake of the Woods County, Minnesota",Minnesota,Lake of the Woods,27077
27079,"Le Sueur County, Minnesota",Minnesota,Le Sueur,27079
27081,"Lincoln County, Minnesota",Minnesota,Lincoln,27081
27083,"Lyon County, Minnesota",Minnesota,Lyon,27083
27085,"McLeod County, Minnesota",Minnesota,McLeod,27085
27087,"Mahnomen County, Minnesota",Minnesota,Mahnomen,27087
27089,"Marshall County, Minnesota",Minnesota,Marshall,27089
27091,"Martin County, Minnesota",Minnesota,Martin,27091
27093,"Meeker County, Minnesota",Minnesota,Meeker,27093
27095,"Mille Lacs County, Minnesota",Minnesota,Mille Lacs,27095
27097,"Morrison County, Minnesota",Minnesota,Morrison,27097
27099,"Mower County, Minnesota",Minnesota,Mower,27099
27101,"Murray County, Minnesota",Minnesota,Murray,27101
27103,"Nicollet County, Minnesota",Minnesota,Nicollet,27103
27105,"Nobles County, Minnesota",Minnesota,Nobles,27105
27107,"Norman County, Minnesota",Minnesota,Norman,27107
27109,"Olmsted County, Minnesota",Minnesota,Olmsted,27109
27111,"Otter Tail County, Minnesota",Minnesota,Otter Tail,27111
27113,"Pennington County, Minnesota",Minnesota,Pennington,27113
27115,"Pine County, Minnesota",Minnesota,Pine,27115
27117,"Pipestone County, Minnesota",Minnesota,Pipestone,27117
27119,"Polk County, Minnesota",Minnesota,Polk,27119
27121,"Pope County, Minnesota",Minnesota,Pope,27121
27123,"Ramsey County, Minnesota",Minnesota,Ramsey,27123
27125,"Red Lake County, Minnesota",Minnesota,Red Lake,27125
27127,"Redwood County, Minnesota",Minnesota,Redwood,27127
27129,"Renville County, Minnesota",Minnesota,Renville,27129
27131,"Rice County, Minnesota",Minnesota,Rice,27131
27133,"Rock County, Minnesota",Minnesota,Rock,27133
27135,"Roseau County, Minnesota",Minnesota,Roseau,27135
27137,"St. Louis County, Minnesota",Minnesota,Saint Louis,27137
27139,"Scott County, Minnesota",Minnesota,Scott,27139
27141,"Sherburne County, Minnesota",Minnesota,Sherburne,27141
27143,"Sibley County, Minnesota",Minnesota,Sibley,27143
27145,"Stearns County, Minnesota",Minnesota,Stearns,27145
27147,"Steele County, Minnesota",Minnesota,Steele,27147
27149,"Stevens County, Minnesota",Minnesota,Stevens,27149
27151,"Swift County, Minnesota",Minnesota,Swift,27151
27153,"Todd County, Minnesota",Minnesota,Todd,27153
27155,"Traverse County, Minnesota",Minnesota,Traverse,27155
27157,"Wabasha County, Minnesota",Minnesota,Wabasha,27157
27159,"Wadena County, Minnesota",Minnesota,Wadena,27159
27161,"Waseca County, Minnesota",Minnesota,Waseca,27161
27163,"Washington County, Minnesota",Minnesota,Washington,27163
27165,"Watonwan County, Minnesota",Minnesota,Watonwan,27165
27167,"Wilkin County, Minnesota",Minnesota,Wilkin,27167
27169,"Winona County, Minnesota",Minnesota,Winona,27169
27171,"Wright County, Minnesota",Minnesota,Wright,27171
27173,"Yellow Medicine County, Minnesota",Minnesota,Yellow Medicine,27173
28001,"Adams County, Mississippi",Mississippi,Adams,28001
28003,"Alcorn County, Mississippi",Mississippi,Alcorn,28003
28005,"Amite County, Mississippi",Mississippi,Amite,28005
28007,"Attala County, Mississippi",Mississippi,Attala,28007
28009,"Benton County, Mississippi",Mississippi,Benton,28009
28011,"Bolivar County, Mississippi",Mississippi,Bolivar,28011
28013,"Calhoun County, Mississippi",Mississippi,Calhoun,28013
28015,"Carroll County, Mississippi",Mississippi,Carroll,28015
28017,"Chickasaw County, Mississippi",Mississippi,Chickasaw,28017
28019,"Choctaw County, Mississippi",Mississippi,Choctaw,28019
28021,"Claiborne County, Mississippi",Mississippi,Claiborne,28021
28023,"Clarke County, Mississippi",Mississippi,Clarke,28023
28025,"Clay County, Mississippi",Mississippi,Clay,28025
28027,"Coahoma County, Mississippi",Mississippi,Coahoma,28027
28029,"Copiah County, Mississippi",Mississippi,Copiah,28029
28031,"Covington County, Mississippi",Mississippi,Covington,28031
28033,"DeSoto County, Mississippi",Mississippi,DeSoto,28033
28035,"Forrest County, Mississippi",Mississippi,Forrest,28035
28037,"Franklin County, Mississippi",Mississippi,Franklin,28037
28039,"George County, Mississippi",Mississippi,George,28039
28041,"Greene County, Mississippi",Mississippi,Greene,28041
28043,"Grenada County, Mississippi",Mississippi,Grenada,28043
28045,"Hancock County, Mississippi",Mississippi,Hancock,28045
28047,"Harrison County, Mississippi",Mississippi,Harrison,28047
28049,"Hinds County, Mississippi",Mississippi,Hinds,28049
28051,"Holmes County, Mississippi",Mississippi,Holmes,28051
28053,"Humphreys County, Mississippi",Mississippi,Humphreys,28053
28055,"Issaquena County, Mississippi",Mississippi,Issaquena,28055
28057,"Itawamba County, Mississippi",Mississippi,Itawamba,28057
28059,"Jackson County, Mississippi",Mississippi,Jackson,28059
28061,"Jasper County, Mississippi",Mississippi,Jasper,28061
28063,"Jefferson County, Mississippi",Mississippi,Jefferson,28063
28065,"Jefferson Davis County, Mississippi",Mississippi,Jefferson Davis,28065
28067,"Jones County, Mississippi",Mississippi,Jones,28067
28069,"Kemper County, Mississippi",Mississippi,Kemper,28069
28071,"Lafayette County, Mississippi",Mississippi,Lafayette,28071
28073,"Lamar County, Mississippi",Mississippi,Lamar,28073
28075,"Lauderdale County, Mississippi",Mississippi,Lauderdale,28075
28077,"Lawrence County, Mississippi",Mississippi,Lawrence,28077
28079,"Leake County, Mississippi",Mississippi,Leake,28079
28081,"Lee County, Mississippi",Mississippi,Lee,28081
28083,"Leflore County, Mississippi",Mississippi,Leflore,28083
28085,"Lincoln County, Mississippi",Mississippi,Lincoln,28085
28087,"Lowndes County, Mississippi",Mississippi,Lowndes,28087
28089,"Madison County, Mississippi",Mississippi,Madison,28089
28091,"Marion County, Mississippi",Mississippi,Marion,28091
28093,"Marshall County, Mississippi",Mississippi,Marshall,28093
28095,"Monroe County, Mississippi",Mississippi,Monroe,28095
28097,"Montgomery County, Mississippi",Mississippi,Montgomery,28097
28099,"Neshoba County, Mississippi",Mississippi,Neshoba,28099
28101,"Newton County, Mississippi",Mississippi,Newton,28101
28103,"Noxubee County, Mississippi",Mississippi,Noxubee,28103
28105,"Oktibbeha County, Mississippi",Mississippi,Oktibbeha,28105
28107,"Panola County, Mississippi",Mississippi,Panola,28107
28109,"Pearl River County, Mississippi",Mississippi,Pearl River,28109
28111,"Perry County, Mississippi",Mississippi,Perry,28111
28113,"Pike County, Mississippi",Mississippi,Pike,28113
28115,"Pontotoc County, Mississippi",Mississippi,Pontotoc,28115
28117,"Prentiss County, Mississippi",Mississippi,Prentiss,28117
28119,"Quitman County, Mississippi",Mississippi,Quitman,28119
28121,"Rankin County, Mississippi",Mississippi,Rankin,28121
28123,"Scott County, Mississippi",Mississippi,Scott,28123
28125,"Sharkey County, Mississippi",Mississippi,Sharkey,28125
28127,"Simpson County, Mississippi",Mississippi,Simpson,28127
28129,"Smith County, Mississippi",Mississippi,Smith,28129
28131,"Stone County, Mississippi",Mississippi,Stone,28131
28133,"Sunflower County, Mississippi",Mississippi,Sunflower,28133
28135,"Tallahatchie County, Mississippi",Mississippi,Tallahatchie,28135
28137,"Tate County, Mississippi",Mississippi,Tate,28137
28139,"Tippah County, Mississippi",Mississippi,Tippah,28139
28141,"Tishomingo County, Mississippi",Mississippi,Tishomingo,28141
28143,"Tunica County, Mississippi",Mississippi,Tunica,28143
28145,"Union County, Mississippi",Mississippi,Union,28145
28147,"Walthall County, Mississippi",Mississippi,Walthall,28147
28149,"Warren County, Mississippi",Mississippi,Warren,28149
28151,"Washington County, Mississippi",Mississippi,Washington,28151
28153,"Wayne County, Mississippi",Mississippi,Wayne,28153
28155,"Webster County, Mississippi",Mississippi,Webster,28155
28157,"Wilkinson County, Mississippi",Mississippi,Wilkinson,28157
28159,"Winston County, Mississippi",Mississippi,Winston,28159
28161,"Yalobusha County, Mississippi",Mississippi,Yalobusha,28161
28163,"Yazoo County, Mississippi",Mississippi,Yazoo,28163
29001,"Adair County, Missouri",Missouri,Adair,29001
29003,"Andrew County, Missouri",Missouri,Andrew,29003
29005,"Atchison County, Missouri",Missouri,Atchison,29005
29007,"Audrain County, Missouri",Missouri,Audrain,29007
29009,"Barry County, Missouri",Missouri,Barry,29009
29011,"Barton County, Missouri",Missouri,Barton,29011
29013,"Bates County, Missouri",Missouri,Bates,29013
29015,"Benton County, Missouri",Missouri,Benton,29015
29017,"Bollinger County, Missouri",Missouri,Bollinger,29017
29019,"Boone County, Missouri",Missouri,Boone,29019
29021,"Buchanan County, Missouri",Missouri,Buchanan,29021
29023,"Butler County, Missouri",Missouri,Butler,29023
29025,"Caldwell County, Missouri",Missouri,Caldwell,29025
29027,"Callaway County, Missouri",Missouri,Callaway,29027
29029,"Camden County, Missouri",Missouri,Camden,29029
29031,"Cape Girardeau County, Missouri",Missouri,Cape Girardeau,29031
29033,"Carroll County, Missouri",Missouri,Carroll,29033
29035,"Carter County, Missouri",Missouri,Carter,29035
29037,"Cass County, Missouri",Missouri,Cass,29037
29039,"Cedar County, Missouri",Missouri,Cedar,29039
29041,"Chariton County, Missouri",Missouri,Chariton,29041
29043,"Christian County, Missouri",Missouri,Christian,29043
29045,"Clark County, Missouri",Missouri,Clark,29045
29047,"Clay County, Missouri",Missouri,Clay,29047
29049,"Clinton County, Missouri",Missouri,Clinton,29049
29051,"Cole County, Missouri",Missouri,Cole,29051
29053,"Cooper County, Missouri",Missouri,Cooper,29053
29055,"Crawford County, Missouri",Missouri,Crawford,29055
29057,"Dade County, Missouri",Missouri,Dade,29057
29059,"Dallas County, Missouri",Missouri,Dallas,29059
29061,"Daviess County, Missouri",Missouri,Daviess,29061
29063,"DeKalb County, Missouri",Missouri,DeKalb,29063
29065,"Dent County, Missouri",Missouri,Dent,29065
29067,"Douglas County, Missouri",Missouri,Douglas,29067
29069,"Dunklin County, Missouri",Missouri,Dunklin,29069
29071,"Franklin County, Missouri",Missouri,Franklin,29071
29073,"Gasconade County, Missouri",Missouri,Gasconade,29073
29075,"Gentry County, Missouri",Missouri,Gentry,29075
29077,"Greene County, Missouri",Missouri,Greene,29077
29079,"Grundy County, Missouri",Missouri,Grundy,29079
29081,"Harrison County, Missouri",Missouri,Harrison,29081
29083,"Henry County, Missouri",Missouri,Henry,29083
29085,"Hickory County, Missouri",Missouri,Hickory,29085
29087,"Holt County, Missouri",Missouri,Holt,29087
29089,"Howard County, Missouri",Missouri,Howard,29089
29091,"Howell County, Missouri",Missouri,Howell,29091
29093,"Iron County, Missouri",Missouri,Iron,29093
29095,"Jackson County, Missouri",Missouri,Jackson,29095
29097,"Jasper County, Missouri",Missouri,Jasper,29097
29099,"Jefferson County, Missouri",Missouri,Jefferson,29099
29101,"Johnson County, Missouri",Missouri,Johnson,29101
29103,"Knox County, Missouri",Missouri,Knox,29103
29105,"Laclede County, Missouri",Missouri,Laclede,29105
29107,"Lafayette County, Missouri",Missouri,Lafayette,29107
29109,"Lawrence County, Missouri",Missouri,Lawrence,29109
29111,"Lewis County, Missouri",Missouri,Lewis,29111
29113,"Lincoln County, Missouri",Missouri,Lincoln,29113
29115,"Linn County, Missouri",Missouri,Linn,29115
29117,"Livingston County, Missouri",Missouri,Livingston,29117
29119,"McDonald County, Missouri",Missouri,McDonald,29119
29121,"Macon County, Missouri",Missouri,Macon,29121
29123,"Madison County, Missouri",Missouri,Madison,29123
29125,"Maries County, Missouri",Missouri,Maries,29125
29127,"Marion County, Missouri",Missouri,Marion,29127
29129,"Mercer County, Missouri",Missouri,Mercer,29129
29131,"Miller County, Missouri",Missouri,Miller,29131
29133,"Mississippi County, Missouri",Missouri,Mississippi,29133
29135,"Moniteau County, Missouri",Missouri,Moniteau,29135
29137,"Monroe County, Missouri",Missouri,Monroe,29137
29139,"Montgomery County, Missouri",Missouri,Montgomery,29139
29141,"Morgan County, Missouri",Missouri,Morgan,29141
29143,"New Madrid County, Missouri",Missouri,New Madrid,29143
29145,"Newton County, Missouri",Missouri,Newton,29145
29147,"Nodaway County, Missouri",Missouri,Nodaway,29147
29149,"Oregon County, Missouri",Missouri,Oregon,29149
29151,"Osage County, Missouri",Missouri,Osage,29151
29153,"Ozark County, Missouri",Missouri,Ozark,29153
29155,"Pemiscot County, Missouri",Missouri,Pemiscot,29155
29157,"Perry County, Missouri",Missouri,Perry,29157
29159,"Pettis County, Missouri",Missouri,Pettis,29159
29161,"Phelps County, Missouri",Missouri,Phelps,29161
29163,"Pike County, Missouri",Missouri,Pike,29163
29165,"Platte County, Missouri",Missouri,Platte,29165
29167,"Polk County, Missouri",Missouri,Polk,29167
29169,"Pulaski County, Missouri",Missouri,Pulaski,29169
29171,"Putnam County, Missouri",Missouri,Putnam,29171
29173,"Ralls County, Missouri",Missouri,Ralls,29173
29175,"Randolph County, Missouri",Missouri,Randolph,29175
29177,"Ray County, Missouri",Missouri,Ray,29177
29179,"Reynolds County, Missouri",Missouri,Reynolds,29179
29181,"Ripley County, Missouri",Missouri,Ripley,29181
29183,"St. Charles County, Missouri",Missouri,St. Charles,29183
29185,"St. Clair County, Missouri",Missouri,St. Clair,29185
29186,"Ste. Genevieve County, Missouri",Missouri,Ste. Genevieve,29186
29187,"St. Francois County, Missouri",Missouri,St. Francois,29187
29189,"St. Louis County, Missouri",Missouri,St. Louis County,29189
29195,"Saline County, Missouri",Missouri,Saline,29195
29197,"Schuyler County, Missouri",Missouri,Schuyler,29197
29199,"Scotland County, Missouri",Missouri,Scotland,29199
29201,"Scott County, Missouri",Missouri,Scott,29201
29203,"Shannon County, Missouri",Missouri,Shannon,29203
29205,"Shelby County, Missouri",Missouri,Shelby,29205
29207,"Stoddard County, Missouri",Missouri,Stoddard,29207
29209,"Stone County, Missouri",Missouri,Stone,29209
29211,"Sullivan County, Missouri",Missouri,Sullivan,29211
29213,"Taney County, Missouri",Missouri,Taney,29213
29215,"Texas County, Missouri",Missouri,Texas,29215
29217,"Vernon County, Missouri",Missouri,Vernon,29217
29219,"Warren County, Missouri",Missouri,Warren,29219
29221,"Washington County, Missouri",Missouri,Washington,29221
29223,"Wayne County, Missouri",Missouri,Wayne,29223
29225,"Webster County, Missouri",Missouri,Webster,29225
29227,"Worth County, Missouri",Missouri,Worth,29227
29229,"Wright County, Missouri",Missouri,Wright,29229
29510,"St. Louis city, Missouri",Missouri,St. Louis City,29510
30001,"Beaverhead County, Montana",Montana,Beaverhead,30001
30003,"Big Horn County, Montana",Montana,Big Horn,30003
30005,"Blaine County, Montana",Montana,Blaine,30005
30007,"Broadwater County, Montana",Montana,Broadwater,30007
30009,"Carbon County, Montana",Montana,Carbon,30009
30011,"Carter County, Montana",Montana,Carter,30011
30013,"Cascade County, Montana",Montana,Cascade,30013
30015,"Chouteau County, Montana",Montana,Chouteau,30015
30017,"Custer County, Montana",Montana,Custer,30017
30019,"Daniels County, Montana",Montana,Daniels,30019
30021,"Dawson County, Montana",Montana,Dawson,30021
30023,"Deer Lodge County, Montana",Montana,Deer Lodge,30023
30025,"Fallon County, Montana",Montana,Fallon,30025
30027,"Fergus County, Montana",Montana,Fergus,30027
30029,"Flathead County, Montana",Montana,Flathead,30029
30031,"Gallatin County, Montana",Montana,Gallatin,30031
30033,"Garfield County, Montana",Montana,Garfield,30033
30035,"Glacier County, Montana",Montana,Glacier,30035
30037,"Golden Valley County, Montana",Montana,Golden Valley,30037
30039,"Granite County, Montana",Montana,Granite,30039
30041,"Hill County, Montana",Montana,Hill,30041
30043,"Jefferson County, Montana",Montana,Jefferson,30043
30045,"Judith Basin County, Montana",Montana,Judith Basin,30045
30047,"Lake County, Montana",Montana,Lake,30047
30049,"Lewis and Clark County, Montana",Montana,Lewis and Clark,30049
30051,"Liberty County, Montana",Montana,Liberty,30051
30053,"Lincoln County, Montana",Montana,Lincoln,30053
30055,"McCone County, Montana",Montana,McCone,30055
30057,"Madison County, Montana",Montana,Madison,30057
30059,"Meagher County, Montana",Montana,Meagher,30059
30061,"Mineral County, Montana",Montana,Mineral,30061
30063,"Missoula County, Montana",Montana,Missoula,30063
30065,"Musselshell County, Montana",Montana,Musselshell,30065
30067,"Park County, Montana",Montana,Park,30067
30069,"Petroleum County, Montana",Montana,Petroleum,30069
30071,"Phillips County, Montana",Montana,Phillips,30071
30073,"Pondera County, Montana",Montana,Pondera,30073
